TOUT,x1_high,x2_high,x3_high,x6_high,x7_high,x8_high,x9_high,x21_high,x1_low,x2_low,x3_low,x6_low,x7_low,x8_low,x9_low,x21_low
1549384923.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549384959.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549384995.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385031.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385067.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385103.89324,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385139.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385175.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385211.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385247.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385283.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385319.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385355.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385391.89324,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1549385427.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385463.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385499.89324,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1549385535.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385571.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385607.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385643.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385679.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385715.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385751.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385787.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385823.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385859.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385895.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385931.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549385967.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386003.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386039.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386075.89324,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1549386111.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386147.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386183.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386219.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386255.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386291.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386327.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386363.89324,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1549386399.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386435.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386471.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386507.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386543.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386579.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386615.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386651.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386687.89324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549386723.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386759.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386795.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386831.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386867.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386903.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386939.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549386975.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387011.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387047.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387083.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387119.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387155.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387191.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387227.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387263.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387299.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387335.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387371.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387407.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387443.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387479.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387515.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387551.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387587.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387623.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387659.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387695.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387731.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387767.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387803.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387839.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387875.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387911.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387947.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549387983.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388019.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388055.89324,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1549388091.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388127.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388163.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388199.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388235.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388271.89324,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1549388307.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388343.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388379.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388415.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388451.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388487.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388523.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388559.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388595.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388631.89324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388667.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388703.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388739.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388775.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388811.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388847.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388883.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388919.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388955.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549388991.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389027.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389063.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389099.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389135.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389171.89324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1549389207.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389243.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389279.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389315.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389351.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389387.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389423.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389459.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389495.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389531.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389567.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389603.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389639.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389675.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389711.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389747.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389783.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389819.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389855.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389891.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389927.89324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1549389963.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549389999.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390035.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390071.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390107.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390143.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390179.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390215.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390251.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390287.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390323.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390359.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390395.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390431.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390467.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390503.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390539.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390575.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390611.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390647.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390683.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390719.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390755.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390791.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390827.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390863.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390899.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390935.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549390971.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391007.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391043.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391079.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391115.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391151.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391187.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391223.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391259.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391295.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391331.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391367.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391403.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391439.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391475.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391511.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391547.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391583.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391619.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391655.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391691.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391727.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391763.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391799.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391835.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391871.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391907.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391943.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549391979.89324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1549392015.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392051.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392087.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392123.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392159.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392195.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392231.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392267.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392303.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392339.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392375.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392411.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392447.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392483.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392519.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392555.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392591.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392627.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392663.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392699.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392735.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392771.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392807.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392843.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392879.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392915.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392951.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549392987.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393023.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393059.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393095.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393131.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393167.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393203.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393239.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393275.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393311.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393347.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393383.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393419.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393455.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393491.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393527.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393563.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393599.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393635.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393671.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393707.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393743.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393779.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393815.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393851.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393887.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393923.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393959.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549393995.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394031.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394067.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394103.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394139.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394175.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394211.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394247.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394283.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394319.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394355.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394391.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394427.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394463.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394499.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394535.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394571.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394607.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394643.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394679.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394715.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394751.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394787.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394823.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394859.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549394895.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394931.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549394967.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395003.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395039.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395075.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395111.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395147.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395183.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395219.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395255.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395291.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395327.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395363.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395399.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395435.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395471.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395507.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395543.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395579.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395615.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395651.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395687.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395723.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395759.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395795.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395831.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395867.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395903.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549395939.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549395975.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396011.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396047.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549396083.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549396119.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396155.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396191.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549396227.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396263.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396299.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396335.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396371.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396407.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549396443.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396479.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396515.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396551.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396587.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396623.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396659.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396695.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396731.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396767.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396803.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396839.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396875.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396911.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396947.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549396983.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397019.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397055.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397091.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397127.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397163.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397199.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397235.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397271.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397307.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397343.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549397379.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
